model_num,rnn_style,emb_units,rnn_units,drop_rate,l_rate,replication,accuracy
4.0,lstm,128.0,600.0,0.8,0.001,2.0,0.3153906464576721
4.0,lstm,64.0,500.0,0.6,0.001,2.0,0.2730598449707031
5.0,lstm,64.0,600.0,0.8,0.001,2.0,0.3121679425239563
4.0,lstm,96.0,600.0,0.8,0.001,2.0,0.31269052624702454
4.0,lstm,64.0,400.0,0.8,0.001,2.0,0.3160874545574188
5.0,lstm,128.0,300.0,0.8,0.001,1.0,0.32662659883499146
5.0,lstm,128.0,400.0,0.6,0.001,1.0,0.2870829999446869
5.0,lstm,128.0,600.0,0.6,0.001,2.0,0.2688790261745453
4.0,lstm,128.0,600.0,0.6,0.001,1.0,0.2732340395450592
5.0,lstm,32.0,100.0,0.8,0.001,2.0,0.32366517186164856
5.0,lstm,64.0,400.0,0.6,0.001,2.0,0.2745405435562134
4.0,lstm,32.0,400.0,0.6,0.001,1.0,0.27741485834121704
5.0,lstm,32.0,300.0,0.6,0.001,2.0,0.2853409945964813
4.0,lstm,96.0,500.0,0.8,0.001,1.0,0.3199198544025421
4.0,lstm,128.0,100.0,0.6,0.001,2.0,0.33211392164230347
4.0,lstm,64.0,500.0,0.8,0.001,1.0,0.3149551451206207
4.0,lstm,64.0,100.0,0.8,0.001,1.0,0.31042590737342834
5.0,lstm,128.0,200.0,0.8,0.001,1.0,0.33324623107910156
4.0,lstm,32.0,100.0,0.8,0.001,2.0,0.3124292194843292
5.0,lstm,32.0,400.0,0.8,0.001,1.0,0.32566848397254944
5.0,lstm,32.0,200.0,0.8,0.001,2.0,0.3137357234954834
4.0,lstm,128.0,500.0,0.6,0.001,1.0,0.2618238925933838
4.0,lstm,32.0,200.0,0.8,0.001,2.0,0.3117324411869049
5.0,lstm,64.0,300.0,0.6,0.001,2.0,0.2897831201553345
5.0,lstm,96.0,400.0,0.8,0.001,1.0,0.32436197996139526
4.0,lstm,32.0,100.0,0.8,0.001,1.0,0.31434544920921326
5.0,lstm,96.0,600.0,0.8,0.001,2.0,0.3206166625022888
5.0,lstm,32.0,200.0,0.8,0.001,1.0,0.32566848397254944
5.0,lstm,128.0,600.0,0.8,0.001,1.0,0.3167842626571655
5.0,lstm,64.0,100.0,0.8,0.001,1.0,0.32592979073524475
5.0,lstm,32.0,300.0,0.8,0.001,2.0,0.31138402223587036
5.0,lstm,64.0,500.0,0.8,0.001,2.0,0.32026827335357666
5.0,lstm,128.0,400.0,0.8,0.001,1.0,0.3206166625022888
4.0,lstm,128.0,500.0,0.8,0.001,2.0,0.3090323209762573
5.0,lstm,32.0,400.0,0.6,0.001,1.0,0.2711436152458191
5.0,lstm,96.0,600.0,0.6,0.001,1.0,0.26652729511260986
4.0,lstm,64.0,600.0,0.8,0.001,1.0,0.3092065155506134
4.0,lstm,64.0,200.0,0.8,0.001,1.0,0.33342042565345764
5.0,lstm,32.0,600.0,0.6,0.001,1.0,0.2613883912563324
4.0,lstm,64.0,200.0,0.8,0.001,2.0,0.3227941691875458
5.0,lstm,32.0,400.0,0.8,0.001,2.0,0.3162616491317749
5.0,lstm,32.0,100.0,0.6,0.001,1.0,0.3160874545574188
4.0,lstm,64.0,100.0,0.8,0.001,2.0,0.3144325315952301
5.0,lstm,64.0,200.0,0.8,0.001,2.0,0.3316784203052521
4.0,lstm,64.0,600.0,0.6,0.001,1.0,0.26765960454940796
5.0,lstm,128.0,200.0,0.6,0.001,2.0,0.3144325315952301
4.0,lstm,96.0,200.0,0.6,0.001,1.0,0.3165229558944702
4.0,lstm,128.0,300.0,0.6,0.001,1.0,0.29135093092918396
4.0,lstm,64.0,500.0,0.6,0.001,1.0,0.26826930046081543
4.0,lstm,32.0,400.0,0.8,0.001,2.0,0.31748104095458984
4.0,lstm,96.0,200.0,0.6,0.001,2.0,0.30572250485420227
5.0,lstm,64.0,600.0,0.6,0.001,1.0,0.25685915350914
4.0,lstm,32.0,500.0,0.8,0.001,2.0,0.30502569675445557
4.0,lstm,32.0,400.0,0.8,0.001,1.0,0.3180907666683197
5.0,lstm,128.0,400.0,0.6,0.001,2.0,0.2876056134700775
5.0,lstm,64.0,500.0,0.6,0.001,1.0,0.2586011588573456
4.0,lstm,128.0,200.0,0.6,0.001,2.0,0.32366517186164856
4.0,lstm,96.0,200.0,0.8,0.001,2.0,0.3320268392562866
4.0,lstm,128.0,400.0,0.8,0.001,1.0,0.32575559616088867
4.0,lstm,128.0,500.0,0.6,0.001,2.0,0.2629562020301819
5.0,lstm,64.0,300.0,0.8,0.001,2.0,0.328368604183197
5.0,lstm,96.0,200.0,0.6,0.001,2.0,0.30911940336227417
5.0,lstm,128.0,100.0,0.6,0.001,2.0,0.3153035342693329
4.0,lstm,96.0,100.0,0.8,0.001,1.0,0.32140058279037476
5.0,lstm,128.0,200.0,0.8,0.001,2.0,0.32793310284614563
4.0,lstm,64.0,400.0,0.8,0.001,1.0,0.31913596391677856
4.0,lstm,96.0,300.0,0.6,0.001,1.0,0.29675114154815674
4.0,lstm,32.0,600.0,0.8,0.001,1.0,0.29858025908470154
4.0,lstm,96.0,600.0,0.8,0.001,1.0,0.31155821681022644
5.0,lstm,96.0,200.0,0.6,0.001,1.0,0.3017158806324005
4.0,lstm,96.0,400.0,0.6,0.001,2.0,0.2904799282550812
4.0,lstm,64.0,300.0,0.8,0.001,1.0,0.31913596391677856
5.0,lstm,128.0,600.0,0.6,0.001,1.0,0.26199808716773987
4.0,lstm,32.0,400.0,0.6,0.001,2.0,0.2757599651813507
4.0,lstm,96.0,300.0,0.6,0.001,2.0,0.27880847454071045
4.0,lstm,64.0,200.0,0.6,0.001,2.0,0.30772581696510315
4.0,lstm,128.0,400.0,0.8,0.001,2.0,0.3247103989124298
5.0,lstm,64.0,200.0,0.6,0.001,2.0,0.30999040603637695
5.0,lstm,32.0,600.0,0.8,0.001,2.0,0.30955490469932556
4.0,lstm,128.0,300.0,0.8,0.001,2.0,0.3294138014316559
5.0,lstm,96.0,300.0,0.6,0.001,1.0,0.2907412350177765
5.0,lstm,128.0,500.0,0.8,0.001,1.0,0.32610398530960083
4.0,lstm,32.0,200.0,0.8,0.001,1.0,0.3347269296646118
4.0,lstm,128.0,300.0,0.8,0.001,1.0,0.32453620433807373
5.0,lstm,128.0,100.0,0.6,0.001,1.0,0.3299364149570465
4.0,lstm,128.0,400.0,0.6,0.001,2.0,0.28568941354751587
4.0,lstm,96.0,400.0,0.8,0.001,2.0,0.31591325998306274
4.0,lstm,32.0,200.0,0.6,0.001,2.0,0.2998867630958557
5.0,lstm,96.0,300.0,0.8,0.001,1.0,0.3278460204601288
4.0,lstm,32.0,600.0,0.6,0.001,1.0,0.2593850791454315
4.0,lstm,96.0,300.0,0.8,0.001,2.0,0.3241877853870392
5.0,lstm,64.0,500.0,0.8,0.001,1.0,0.31800365447998047
4.0,lstm,128.0,100.0,0.8,0.001,2.0,0.3101646304130554
5.0,lstm,128.0,600.0,0.8,0.001,2.0,0.32044246792793274
5.0,lstm,96.0,600.0,0.8,0.001,1.0,0.3247103989124298
4.0,lstm,32.0,100.0,0.6,0.001,2.0,0.3301106095314026
5.0,lstm,96.0,400.0,0.6,0.001,1.0,0.28769269585609436
4.0,lstm,32.0,100.0,0.6,0.001,1.0,0.320529580116272
4.0,lstm,96.0,100.0,0.6,0.001,1.0,0.3244490921497345
5.0,lstm,96.0,100.0,0.6,0.001,1.0,0.32479748129844666
4.0,lstm,96.0,500.0,0.6,0.001,1.0,0.28316348791122437
4.0,lstm,96.0,600.0,0.6,0.001,2.0,0.26905322074890137
5.0,lstm,128.0,300.0,0.8,0.001,2.0,0.3249717056751251
4.0,lstm,128.0,300.0,0.6,0.001,2.0,0.2884766161441803
5.0,lstm,128.0,100.0,0.8,0.001,1.0,0.3235780894756317
4.0,lstm,96.0,500.0,0.6,0.001,2.0,0.28063756227493286
4.0,lstm,64.0,100.0,0.6,0.001,2.0,0.32592979073524475
5.0,lstm,64.0,300.0,0.8,0.001,1.0,0.321923166513443
6.0,lstm,32.0,100.0,0.6,0.001,1.0,0.31704553961753845
6.0,lstm,64.0,600.0,0.8,0.001,1.0,0.31565195322036743
6.0,lstm,32.0,400.0,0.8,0.001,1.0,0.32113927602767944
6.0,lstm,64.0,200.0,0.6,0.001,1.0,0.30493858456611633
6.0,lstm,128.0,500.0,0.6,0.001,2.0,0.2777632474899292
6.0,lstm,64.0,500.0,0.6,0.001,1.0,0.2804633677005768
6.0,lstm,64.0,300.0,0.8,0.001,2.0,0.33185261487960815
6.0,lstm,128.0,400.0,0.8,0.001,1.0,0.31277763843536377
6.0,lstm,128.0,100.0,0.6,0.001,1.0,0.32505878806114197
6.0,lstm,32.0,100.0,0.8,0.001,2.0,0.3171326518058777
6.0,lstm,32.0,300.0,0.8,0.001,1.0,0.3185262680053711
6.0,lstm,96.0,300.0,0.8,0.001,1.0,0.3294138014316559
6.0,lstm,96.0,500.0,0.6,0.001,1.0,0.26922741532325745
6.0,lstm,96.0,600.0,0.6,0.001,1.0,0.28316348791122437
6.0,lstm,128.0,100.0,0.6,0.001,2.0,0.32871702313423157
6.0,lstm,96.0,400.0,0.6,0.001,2.0,0.2674854099750519
6.0,lstm,128.0,200.0,0.8,0.001,2.0,0.3303719162940979
6.0,lstm,32.0,200.0,0.6,0.001,1.0,0.3112969398498535
6.0,lstm,96.0,600.0,0.6,0.001,2.0,0.26487240195274353
6.0,lstm,32.0,200.0,0.8,0.001,2.0,0.32619109749794006
6.0,lstm,96.0,400.0,0.6,0.001,1.0,0.2816827893257141
6.0,lstm,96.0,100.0,0.8,0.001,1.0,0.3137357234954834
6.0,lstm,128.0,200.0,0.6,0.001,1.0,0.31251633167266846
6.0,lstm,96.0,500.0,0.8,0.001,1.0,0.3221844732761383
6.0,lstm,64.0,600.0,0.8,0.001,2.0,0.3153035342693329
6.0,lstm,64.0,400.0,0.8,0.001,2.0,0.32575559616088867
6.0,lstm,96.0,600.0,0.8,0.001,1.0,0.30885812640190125
6.0,lstm,96.0,100.0,0.6,0.001,2.0,0.321923166513443
6.0,lstm,128.0,500.0,0.6,0.001,1.0,0.27488893270492554
6.0,lstm,64.0,300.0,0.6,0.001,2.0,0.27967947721481323
6.0,lstm,96.0,200.0,0.8,0.001,2.0,0.3189617693424225
6.0,lstm,128.0,500.0,0.8,0.001,2.0,0.31460675597190857
6.0,lstm,64.0,300.0,0.6,0.001,1.0,0.2866474986076355
6.0,lstm,96.0,300.0,0.6,0.001,1.0,0.28856372833251953
6.0,lstm,64.0,500.0,0.8,0.001,1.0,0.3176552653312683
6.0,lstm,128.0,300.0,0.6,0.001,2.0,0.2887379229068756
6.0,lstm,128.0,100.0,0.8,0.001,2.0,0.3053740859031677
6.0,lstm,64.0,600.0,0.6,0.001,2.0,0.2620851695537567
6.0,lstm,96.0,200.0,0.6,0.001,2.0,0.3073773980140686
6.0,lstm,128.0,200.0,0.8,0.001,1.0,0.332462340593338
6.0,lstm,128.0,400.0,0.8,0.001,2.0,0.30659350752830505
6.0,lstm,64.0,100.0,0.8,0.001,2.0,0.3051128089427948
6.0,lstm,32.0,200.0,0.8,0.001,1.0,0.33002352714538574
6.0,lstm,128.0,300.0,0.6,0.001,1.0,0.30502569675445557
6.0,lstm,64.0,100.0,0.6,0.001,2.0,0.32270708680152893
6.0,lstm,128.0,100.0,0.8,0.001,1.0,0.3093807101249695
6.0,lstm,32.0,500.0,0.6,0.001,2.0,0.2714049220085144
6.0,lstm,96.0,300.0,0.8,0.001,2.0,0.32889121770858765
6.0,lstm,128.0,500.0,0.8,0.001,1.0,0.3278460204601288
6.0,lstm,32.0,400.0,0.8,0.001,2.0,0.3131260275840759
6.0,lstm,64.0,200.0,0.8,0.001,2.0,0.33524954319000244
6.0,lstm,32.0,100.0,0.6,0.001,2.0,0.3281072974205017
6.0,lstm,128.0,600.0,0.8,0.001,1.0,0.3126034438610077
6.0,lstm,96.0,400.0,0.8,0.001,1.0,0.3175681531429291
6.0,lstm,128.0,300.0,0.8,0.001,1.0,0.3178294599056244
6.0,lstm,128.0,400.0,0.6,0.001,2.0,0.282727986574173
6.0,lstm,64.0,500.0,0.8,0.001,2.0,0.31817784905433655
6.0,lstm,32.0,500.0,0.8,0.001,2.0,0.3123421370983124
6.0,lstm,64.0,600.0,0.6,0.001,1.0,0.2707081139087677
6.0,lstm,96.0,200.0,0.8,0.001,1.0,0.331504225730896
6.0,lstm,64.0,100.0,0.6,0.001,1.0,0.3220102787017822
6.0,lstm,32.0,600.0,0.6,0.001,2.0,0.27375665307044983
6.0,lstm,32.0,300.0,0.6,0.001,1.0,0.2914380133152008
6.0,lstm,32.0,600.0,0.6,0.001,1.0,0.26853060722351074
6.0,lstm,64.0,500.0,0.6,0.001,2.0,0.2798536717891693
6.0,lstm,128.0,600.0,0.6,0.001,1.0,0.2866474986076355
6.0,lstm,32.0,100.0,0.8,0.001,1.0,0.32209739089012146
6.0,lstm,96.0,500.0,0.6,0.001,2.0,0.265482097864151
6.0,lstm,96.0,400.0,0.8,0.001,2.0,0.3267137110233307
6.0,lstm,32.0,300.0,0.6,0.001,2.0,0.3007577657699585
6.0,lstm,96.0,100.0,0.8,0.001,2.0,0.3112969398498535
6.0,lstm,32.0,400.0,0.6,0.001,2.0,0.27654385566711426
6.0,lstm,128.0,400.0,0.6,0.001,1.0,0.2889992296695709
6.0,lstm,128.0,600.0,0.6,0.001,2.0,0.2842086851596832
6.0,lstm,96.0,500.0,0.8,0.001,2.0,0.31277763843536377
6.0,lstm,32.0,500.0,0.6,0.001,1.0,0.27201464772224426
6.0,lstm,32.0,600.0,0.8,0.001,2.0,0.30249977111816406
6.0,lstm,64.0,400.0,0.6,0.001,1.0,0.2668757140636444
6.0,lstm,32.0,500.0,0.8,0.001,1.0,0.3185262680053711
6.0,lstm,96.0,300.0,0.6,0.001,2.0,0.2930929362773895
6.0,lstm,64.0,400.0,0.6,0.001,2.0,0.27880847454071045
6.0,lstm,64.0,300.0,0.8,0.001,1.0,0.32802021503448486
6.0,lstm,128.0,200.0,0.6,0.001,2.0,0.3244490921497345
6.0,lstm,96.0,200.0,0.6,0.001,1.0,0.3223586678504944
6.0,lstm,64.0,200.0,0.8,0.001,1.0,0.3269749879837036
6.0,lstm,64.0,400.0,0.8,0.001,1.0,0.3210521638393402
6.0,lstm,128.0,300.0,0.8,0.001,2.0,0.33281072974205017
6.0,lstm,64.0,100.0,0.8,0.001,1.0,0.3151293396949768
6.0,lstm,96.0,600.0,0.8,0.001,2.0,0.30136749148368835
6.0,lstm,96.0,100.0,0.6,0.001,1.0,0.31774234771728516
6.0,lstm,32.0,300.0,0.8,0.001,2.0,0.323839396238327
6.0,lstm,64.0,200.0,0.6,0.001,2.0,0.3075515925884247
6.0,lstm,32.0,200.0,0.6,0.001,2.0,0.2980576753616333
6.0,lstm,128.0,600.0,0.8,0.001,2.0,0.32157477736473083
6.0,lstm,32.0,600.0,0.8,0.001,1.0,0.2970995604991913
6.0,lstm,32.0,400.0,0.6,0.001,1.0,0.279592365026474
7.0,lstm,128.0,400.0,0.6,0.001,2.0,0.282727986574173
7.0,lstm,128.0,300.0,0.8,0.001,2.0,0.3383851647377014
7.0,lstm,64.0,200.0,0.6,0.001,2.0,0.31565195322036743
7.0,lstm,64.0,600.0,0.6,0.001,1.0,0.2729727327823639
7.0,lstm,32.0,500.0,0.8,0.001,1.0,0.3206166625022888
7.0,lstm,32.0,100.0,0.8,0.001,2.0,0.3137357234954834
7.0,lstm,96.0,200.0,0.8,0.001,1.0,0.3371657431125641
7.0,lstm,64.0,500.0,0.6,0.001,1.0,0.26826930046081543
7.0,lstm,32.0,400.0,0.6,0.001,1.0,0.279592365026474
7.0,lstm,32.0,300.0,0.6,0.001,1.0,0.29318004846572876
7.0,lstm,96.0,100.0,0.6,0.001,2.0,0.34021425247192383
7.0,lstm,32.0,500.0,0.6,0.001,2.0,0.2715791165828705
7.0,lstm,32.0,100.0,0.8,0.001,1.0,0.31748104095458984
7.0,lstm,64.0,400.0,0.8,0.001,1.0,0.332462340593338
7.0,lstm,96.0,200.0,0.6,0.001,2.0,0.3194843530654907
7.0,lstm,32.0,200.0,0.8,0.001,2.0,0.33002352714538574
7.0,lstm,96.0,600.0,0.8,0.001,2.0,0.3182649612426758
7.0,lstm,96.0,300.0,0.8,0.001,2.0,0.32227158546447754
7.0,lstm,128.0,600.0,0.8,0.001,2.0,0.31931015849113464
7.0,lstm,128.0,600.0,0.6,0.001,1.0,0.2794181704521179
7.0,lstm,64.0,100.0,0.6,0.001,2.0,0.31800365447998047
7.0,lstm,128.0,500.0,0.6,0.001,2.0,0.28020206093788147
7.0,lstm,96.0,100.0,0.8,0.001,1.0,0.3301977217197418
7.0,lstm,32.0,400.0,0.8,0.001,2.0,0.3149551451206207
7.0,lstm,32.0,600.0,0.8,0.001,1.0,0.308771014213562
7.0,lstm,32.0,300.0,0.6,0.001,2.0,0.3011932671070099
7.0,lstm,128.0,300.0,0.6,0.001,1.0,0.3018900752067566
7.0,lstm,64.0,200.0,0.8,0.001,1.0,0.33437854051589966
7.0,lstm,96.0,500.0,0.6,0.001,1.0,0.27715355157852173
7.0,lstm,128.0,300.0,0.6,0.001,2.0,0.2962285578250885
7.0,lstm,64.0,400.0,0.8,0.001,2.0,0.32253289222717285
7.0,lstm,32.0,100.0,0.6,0.001,1.0,0.32087796926498413
7.0,lstm,64.0,400.0,0.6,0.001,1.0,0.28037628531455994
7.0,lstm,96.0,600.0,0.8,0.001,1.0,0.316435843706131
7.0,lstm,64.0,500.0,0.8,0.001,2.0,0.3296751081943512
7.0,lstm,32.0,600.0,0.6,0.001,2.0,0.2670499086380005
7.0,lstm,128.0,200.0,0.6,0.001,1.0,0.3093807101249695
7.0,lstm,96.0,400.0,0.8,0.001,1.0,0.3317655324935913
7.0,lstm,96.0,300.0,0.8,0.001,1.0,0.3282815217971802
7.0,lstm,64.0,400.0,0.6,0.001,2.0,0.28333768248558044
7.0,lstm,32.0,300.0,0.8,0.001,1.0,0.3344656527042389
7.0,lstm,96.0,600.0,0.6,0.001,1.0,0.2663531005382538
7.0,lstm,64.0,300.0,0.8,0.001,1.0,0.3349011540412903
7.0,lstm,32.0,300.0,0.8,0.001,2.0,0.31208083033561707
7.0,lstm,32.0,500.0,0.6,0.001,1.0,0.2782858610153198
7.0,lstm,128.0,200.0,0.6,0.001,2.0,0.31634876132011414
7.0,lstm,64.0,100.0,0.8,0.001,1.0,0.30633220076560974
7.0,lstm,96.0,400.0,0.6,0.001,2.0,0.27906978130340576
7.0,lstm,64.0,500.0,0.6,0.001,2.0,0.27105653285980225
7.0,lstm,96.0,500.0,0.6,0.001,2.0,0.2598205804824829
7.0,lstm,96.0,200.0,0.8,0.001,2.0,0.3320268392562866
7.0,lstm,64.0,300.0,0.8,0.001,2.0,0.3333333432674408
7.0,lstm,64.0,500.0,0.8,0.001,1.0,0.3333333432674408
7.0,lstm,96.0,500.0,0.8,0.001,2.0,0.32592979073524475
7.0,lstm,64.0,600.0,0.6,0.001,2.0,0.26304328441619873
7.0,lstm,32.0,200.0,0.6,0.001,2.0,0.3065063953399658
7.0,lstm,128.0,200.0,0.8,0.001,1.0,0.344656378030777
7.0,lstm,64.0,600.0,0.8,0.001,2.0,0.3110356330871582
7.0,lstm,128.0,600.0,0.8,0.001,1.0,0.31774234771728516
7.0,lstm,32.0,600.0,0.8,0.001,2.0,0.3130389451980591
7.0,lstm,64.0,100.0,0.6,0.001,1.0,0.3347269296646118
7.0,lstm,128.0,100.0,0.8,0.001,1.0,0.3199198544025421
7.0,lstm,96.0,300.0,0.6,0.001,1.0,0.29405105113983154
7.0,lstm,128.0,100.0,0.8,0.001,2.0,0.3124292194843292
7.0,lstm,96.0,100.0,0.8,0.001,2.0,0.32523298263549805
7.0,lstm,32.0,400.0,0.6,0.001,2.0,0.2745405435562134
7.0,lstm,128.0,500.0,0.6,0.001,1.0,0.2787213623523712
7.0,lstm,128.0,600.0,0.6,0.001,2.0,0.27105653285980225
7.0,lstm,32.0,500.0,0.8,0.001,2.0,0.3169584572315216
7.0,lstm,96.0,300.0,0.6,0.001,2.0,0.2960543632507324
7.0,lstm,128.0,300.0,0.8,0.001,1.0,0.3224457800388336
7.0,lstm,32.0,200.0,0.6,0.001,1.0,0.3192230761051178
7.0,lstm,128.0,500.0,0.8,0.001,1.0,0.3187004625797272
7.0,lstm,64.0,100.0,0.8,0.001,2.0,0.33002352714538574
7.0,lstm,32.0,100.0,0.6,0.001,2.0,0.32505878806114197
7.0,lstm,128.0,500.0,0.8,0.001,2.0,0.32976222038269043
7.0,lstm,64.0,600.0,0.8,0.001,1.0,0.317393958568573
7.0,lstm,128.0,400.0,0.6,0.001,1.0,0.29274454712867737
7.0,lstm,96.0,100.0,0.6,0.001,1.0,0.32976222038269043
7.0,lstm,128.0,400.0,0.8,0.001,1.0,0.3165229558944702
7.0,lstm,32.0,200.0,0.8,0.001,1.0,0.3201811611652374
7.0,lstm,128.0,100.0,0.6,0.001,2.0,0.3231425881385803
7.0,lstm,32.0,600.0,0.6,0.001,1.0,0.2739308476448059
7.0,lstm,64.0,200.0,0.8,0.001,2.0,0.3242748975753784
7.0,lstm,128.0,100.0,0.6,0.001,1.0,0.3200940787792206
7.0,lstm,128.0,400.0,0.8,0.001,2.0,0.32183608412742615
7.0,lstm,32.0,400.0,0.8,0.001,1.0,0.316435843706131
7.0,lstm,128.0,200.0,0.8,0.001,2.0,0.3342914283275604
7.0,lstm,96.0,400.0,0.8,0.001,2.0,0.32680079340934753
7.0,lstm,64.0,300.0,0.6,0.001,1.0,0.2957059442996979
7.0,lstm,64.0,300.0,0.6,0.001,2.0,0.2835118770599365
7.0,lstm,64.0,200.0,0.6,0.001,1.0,0.32453620433807373
7.0,lstm,96.0,200.0,0.6,0.001,1.0,0.31295183300971985
7.0,lstm,96.0,500.0,0.8,0.001,1.0,0.3282815217971802
7.0,lstm,96.0,400.0,0.6,0.001,1.0,0.28743141889572144
7.0,lstm,96.0,600.0,0.6,0.001,2.0,0.27401793003082275
8.0,lstm,64.0,100.0,0.6,0.001,1.0,0.32523298263549805
8.0,lstm,128.0,100.0,0.8,0.001,1.0,0.32096508145332336
8.0,lstm,32.0,600.0,0.6,0.001,1.0,0.2718404233455658
8.0,lstm,32.0,400.0,0.8,0.001,2.0,0.3131260275840759
8.0,lstm,64.0,300.0,0.6,0.001,2.0,0.2953575551509857
8.0,lstm,96.0,500.0,0.8,0.001,2.0,0.32209739089012146
8.0,lstm,32.0,600.0,0.8,0.001,2.0,0.3101646304130554
8.0,lstm,128.0,100.0,0.8,0.001,2.0,0.3207908570766449
8.0,lstm,32.0,100.0,0.8,0.001,2.0,0.3167842626571655
8.0,lstm,96.0,300.0,0.6,0.001,1.0,0.3105130195617676
8.0,lstm,32.0,500.0,0.8,0.001,2.0,0.30563539266586304
8.0,lstm,32.0,200.0,0.6,0.001,1.0,0.31748104095458984
8.0,lstm,64.0,600.0,0.8,0.001,1.0,0.31617453694343567
8.0,lstm,96.0,200.0,0.8,0.001,2.0,0.3383851647377014
8.0,lstm,64.0,500.0,0.8,0.001,2.0,0.31138402223587036
8.0,lstm,96.0,600.0,0.8,0.001,1.0,0.3187875747680664
8.0,lstm,32.0,300.0,0.6,0.001,2.0,0.2766309678554535
8.0,lstm,64.0,100.0,0.8,0.001,2.0,0.3312429189682007
8.0,lstm,32.0,400.0,0.8,0.001,1.0,0.3217489719390869
8.0,lstm,96.0,200.0,0.6,0.001,2.0,0.30911940336227417
8.0,lstm,96.0,600.0,0.8,0.001,2.0,0.32270708680152893
8.0,lstm,32.0,600.0,0.8,0.001,1.0,0.3062450885772705
8.0,lstm,128.0,400.0,0.8,0.001,1.0,0.32000696659088135
8.0,lstm,128.0,200.0,0.8,0.001,2.0,0.33890774846076965
8.0,lstm,64.0,600.0,0.6,0.001,2.0,0.26313039660453796
8.0,lstm,64.0,200.0,0.8,0.001,1.0,0.3383851647377014
8.0,lstm,32.0,100.0,0.6,0.001,2.0,0.3308074176311493
8.0,lstm,64.0,400.0,0.8,0.001,2.0,0.3203553557395935
8.0,lstm,64.0,100.0,0.6,0.001,2.0,0.32140058279037476
8.0,lstm,96.0,600.0,0.6,0.001,2.0,0.2808988690376282
8.0,lstm,96.0,600.0,0.6,0.001,1.0,0.27262434363365173
8.0,lstm,64.0,300.0,0.8,0.001,2.0,0.3308074176311493
8.0,lstm,96.0,300.0,0.6,0.001,2.0,0.29291874170303345
8.0,lstm,64.0,600.0,0.8,0.001,2.0,0.3098162114620209
8.0,lstm,32.0,200.0,0.8,0.001,1.0,0.32889121770858765
8.0,lstm,64.0,600.0,0.6,0.001,1.0,0.2640884816646576
8.0,lstm,128.0,500.0,0.6,0.001,2.0,0.2815956771373749
8.0,lstm,96.0,200.0,0.6,0.001,1.0,0.31800365447998047
8.0,lstm,32.0,600.0,0.6,0.001,2.0,0.2670499086380005
8.0,lstm,128.0,400.0,0.6,0.001,2.0,0.2989286780357361
8.0,lstm,32.0,500.0,0.6,0.001,2.0,0.2804633677005768
8.0,lstm,128.0,500.0,0.8,0.001,2.0,0.33115583658218384
8.0,lstm,96.0,100.0,0.8,0.001,1.0,0.3135615289211273
8.0,lstm,96.0,300.0,0.8,0.001,1.0,0.33159133791923523
8.0,lstm,96.0,100.0,0.8,0.001,2.0,0.31547775864601135
8.0,lstm,128.0,200.0,0.8,0.001,1.0,0.33254942297935486
8.0,lstm,128.0,600.0,0.6,0.001,2.0,0.2773277461528778
8.0,lstm,128.0,200.0,0.6,0.001,2.0,0.3214876651763916
8.0,lstm,64.0,400.0,0.8,0.001,1.0,0.3172197639942169
8.0,lstm,96.0,500.0,0.6,0.001,2.0,0.28516680002212524
8.0,lstm,32.0,300.0,0.8,0.001,1.0,0.3206166625022888
8.0,lstm,128.0,500.0,0.6,0.001,1.0,0.29021862149238586
8.0,lstm,96.0,500.0,0.6,0.001,1.0,0.28316348791122437
8.0,lstm,32.0,200.0,0.6,0.001,2.0,0.31094852089881897
8.0,lstm,128.0,300.0,0.6,0.001,2.0,0.2957930564880371
8.0,lstm,128.0,300.0,0.8,0.001,2.0,0.3361205458641052
8.0,lstm,64.0,500.0,0.8,0.001,1.0,0.3192230761051178
8.0,lstm,64.0,200.0,0.8,0.001,2.0,0.33638185262680054
8.0,lstm,128.0,600.0,0.6,0.001,1.0,0.26286908984184265
8.0,lstm,128.0,100.0,0.6,0.001,1.0,0.33777546882629395
8.0,lstm,96.0,300.0,0.8,0.001,2.0,0.3248845934867859
8.0,lstm,128.0,300.0,0.8,0.001,1.0,0.33751416206359863
8.0,lstm,128.0,100.0,0.6,0.001,2.0,0.3212263882160187
8.0,lstm,32.0,300.0,0.8,0.001,2.0,0.32253289222717285
8.0,lstm,32.0,400.0,0.6,0.001,1.0,0.2868216931819916
8.0,lstm,96.0,100.0,0.6,0.001,1.0,0.32958802580833435
8.0,lstm,64.0,100.0,0.8,0.001,1.0,0.33394303917884827
8.0,lstm,64.0,300.0,0.6,0.001,1.0,0.2904799282550812
8.0,lstm,96.0,400.0,0.6,0.001,2.0,0.2862119972705841
8.0,lstm,64.0,400.0,0.6,0.001,1.0,0.28995731472969055
8.0,lstm,128.0,200.0,0.6,0.001,1.0,0.3234909772872925
8.0,lstm,32.0,200.0,0.8,0.001,2.0,0.3249717056751251
8.0,lstm,32.0,300.0,0.6,0.001,1.0,0.3000609576702118
8.0,lstm,96.0,400.0,0.8,0.001,1.0,0.3289783000946045
8.0,lstm,96.0,200.0,0.8,0.001,1.0,0.32680079340934753
8.0,lstm,128.0,600.0,0.8,0.001,1.0,0.31364864110946655
8.0,lstm,128.0,600.0,0.8,0.001,2.0,0.3103388249874115
