model;n_padded;k;style;replication;precision;recall;mrr;hit;coverage
6;12;5;lstm;8;0.02553191489361702;0.07033196257226296;0.06374113475177305;0.11436170212765957;0.0519510865332191
6;12;5;lstm;9;0.021276595744680864;0.06149278860480363;0.05678191489361701;0.09840425531914894;0.053586727938312956
6;12;5;lstm;10;0.022340425531914898;0.06369289737171464;0.05164007092198581;0.09840425531914894;0.0525741880208739
7;12;5;lstm;1;0.02872340425531913;0.07480500178794922;0.06054964539007091;0.12234042553191489;0.05545603240127736
7;12;5;lstm;2;0.02659574468085106;0.07124065051552536;0.06857269503546098;0.1196808510638298;0.054677155541708856
7;12;5;lstm;3;0.025531914893617023;0.08054599499374218;0.05713652482269502;0.11702127659574468;0.057714775294026015
7;12;5;lstm;4;0.02606382978723404;0.06882095923475774;0.06041666666666666;0.10638297872340426;0.05755899992211232
7;12;5;lstm;5;0.028191489361702123;0.07689820609094702;0.07367021276595744;0.12234042553191489;0.054677155541708856
7;12;5;lstm;6;0.025;0.06878967012336851;0.06351950354609928;0.10904255319148937;0.056858010748500665
7;12;5;lstm;7;0.026063829787234035;0.0681469396269146;0.06679964539007091;0.11170212765957446;0.057247449178284913
7;12;5;lstm;8;0.02074468085106384;0.055276126408010016;0.05101950354609929;0.0851063829787234;0.05670223537658696
7;12;5;lstm;9;0.02712765957446808;0.07129093658740092;0.0652482269503546;0.11170212765957446;0.056858010748500665
7;12;5;lstm;10;0.028191489361702116;0.07264288694201085;0.05664893617021276;0.11170212765957446;0.05405405405405406
8;12;5;lstm;1;0.024999999999999998;0.05569722569879016;0.06289893617021275;0.09840425531914894;0.060129293558688374
8;12;5;lstm;2;0.025;0.06804208385481852;0.06600177304964537;0.10638297872340426;0.05615702157488901
8;12;5;lstm;3;0.023404255319148942;0.060994211514393;0.057668439716312046;0.10106382978723404;0.05755899992211232
8;12;5;lstm;4;0.02925531914893616;0.08099242356517074;0.06112588652482269;0.13031914893617022;0.05779266297998287
8;12;5;lstm;5;0.02180851063829788;0.052394920734251144;0.06303191489361701;0.09042553191489362;0.05701378612041436
8;12;5;lstm;6;0.024468085106382983;0.05852814530067347;0.0601950354609929;0.10638297872340426;0.05755899992211232
8;12;5;lstm;7;0.026063829787234045;0.06354297037964121;0.05984042553191488;0.11170212765957446;0.05140587273152115
8;12;5;lstm;8;0.02180851063829788;0.05968062757017702;0.051374113475177306;0.09042553191489362;0.05678012306254381
8;12;5;lstm;9;0.024468085106382983;0.06338186870492879;0.05873226950354608;0.10106382978723404;0.054599267855752004
8;12;5;lstm;10;0.02393617021276596;0.05872761338577984;0.05492021276595743;0.09840425531914894;0.056858010748500665
