t_id;t_date;c_id;recency;payment;item_code;category_code;method_code
765759.0;2018-02-27;9422;9;106;7137;10;3
765760.0;2018-02-27;3646;9;84;6552;10;7
765763.0;2018-02-27;9421;9;77;6960;5;7
765765.0;2018-02-27;8961;9;67;6967;5;2
765766.0;2018-02-27;9423;9;106;7129;10;6
765767.0;2018-02-27;9424;9;106;7137;10;3
765770.0;2018-02-27;9424;9;106;7137;10;3
765773.0;2018-02-27;9424;9;106;7137;10;3
765776.0;2018-02-27;9424;9;106;7137;10;3
765778.0;2018-02-27;1667;9;140;6978;5;2
765780.0;2018-02-27;4655;9;67;6967;5;2
765781.0;2018-02-27;9425;9;48;6982;5;7
765779.0;2018-02-27;9426;9;67;6967;5;2
765789.0;2018-02-27;9423;9;106;7137;10;6
765792.0;2018-02-27;9381;9;460;7098;8;6
765793.0;2018-02-27;4655;9;67;6967;5;2
765795.0;2018-02-27;9423;9;106;7137;10;6
765796.0;2018-02-27;9426;9;67;6967;5;2
765797.0;2018-02-27;1667;9;153;7064;5;2
765800.0;2018-02-27;3646;9;84;6552;10;7
765809.0;2018-02-27;9426;9;67;6967;5;2
765813.0;2018-02-27;9427;9;106;7137;10;3
765814.0;2018-02-27;9428;9;67;6967;5;2
765818.0;2018-02-27;1667;9;153;7064;5;2
765820.0;2018-02-27;9428;9;67;6967;5;2
765822.0;2018-02-27;9427;9;106;7137;10;3
765823.0;2018-02-27;9427;9;106;7137;10;3
765824.0;2018-02-27;9427;9;106;7137;10;3
765825.0;2018-02-27;9428;9;67;6967;5;2
765826.0;2018-02-27;1667;9;90;6953;5;2
765827.0;2018-02-27;9426;9;67;6967;5;2
765832.0;2018-02-27;9429;9;106;7137;10;3
765833.0;2018-02-27;9430;9;167;6552;10;7
765835.0;2018-02-27;9429;9;106;7137;10;3
765836.0;2018-02-27;9428;9;67;6967;5;2
765837.0;2018-02-27;9431;9;67;6967;5;2
765838.0;2018-02-27;9429;9;106;7137;10;3
765839.0;2018-02-27;9430;9;167;6552;10;7
765841.0;2018-02-27;9431;9;67;6967;5;2
765843.0;2018-02-27;3646;9;84;6552;10;7
765844.0;2018-02-27;8952;9;106;7129;10;7
765846.0;2018-02-27;9431;9;67;6967;5;2
765847.0;2018-02-27;4902;9;77;6960;5;7
765850.0;2018-02-27;5492;9;90;7219;5;6
765853.0;2018-02-27;9431;9;67;6967;5;2
765861.0;2018-02-27;9432;9;67;6967;5;2
765863.0;2018-02-27;9432;9;67;6967;5;2
765864.0;2018-02-27;9432;9;67;6967;5;2
765865.0;2018-02-27;8952;9;106;7129;10;7
765868.0;2018-02-27;9432;9;67;6967;5;2
765869.0;2018-02-27;9433;9;90;7219;5;6
765871.0;2018-02-27;9434;9;67;6967;5;2
765876.0;2018-02-27;3745;9;4;6588;2;1
765877.0;2018-02-27;3745;9;3;4370;2;1
765880.0;2018-02-27;9434;9;67;6967;5;2
765882.0;2018-02-27;9433;9;90;7219;5;6
765885.0;2018-02-27;4906;9;90;6970;5;7
765886.0;2018-02-27;9433;9;90;7219;5;6
765887.0;2018-02-27;9434;9;67;6967;5;2
765890.0;2018-02-27;9436;9;90;7219;5;6
765891.0;2018-02-27;9436;9;90;7219;5;6
765892.0;2018-02-27;9062;9;67;6967;5;2
765893.0;2018-02-27;9436;9;90;7219;5;6
765894.0;2018-02-27;9437;9;67;6967;5;2
765896.0;2018-02-27;8952;9;106;7129;10;7
765897.0;2018-02-27;9438;9;67;6967;5;6
765898.0;2018-02-27;9439;9;67;6967;5;2
765899.0;2018-02-27;9062;9;67;6967;5;2
765900.0;2018-02-27;9440;9;71;6775;5;2
765901.0;2018-02-27;9439;9;67;6967;5;2
765902.0;2018-02-27;9253;9;3;6860;1;1
765903.0;2018-02-27;9045;9;67;6967;5;2
765904.0;2018-02-27;9437;9;67;6967;5;2
765905.0;2018-02-27;9438;9;71;6775;5;6
765906.0;2018-02-27;9439;9;67;6967;5;2
765907.0;2018-02-27;9440;9;71;6775;5;2
765908.0;2018-02-27;9437;9;67;6967;5;2
765912.0;2018-02-27;9439;9;67;6967;5;2
765913.0;2018-02-27;9440;9;71;6775;5;2
765917.0;2018-02-27;9440;9;71;6775;5;2
765918.0;2018-02-27;6224;9;90;7219;5;6
765919.0;2018-02-27;9437;9;67;6967;5;2
765920.0;2018-02-27;9441;9;67;6967;5;2
765921.0;2018-02-27;6224;9;90;7219;5;6
765922.0;2018-02-27;9442;9;67;6967;5;2
765923.0;2018-02-27;9441;9;67;6967;5;2
765924.0;2018-02-27;9443;9;71;6775;5;2
765925.0;2018-02-27;6224;9;90;7219;5;6
765926.0;2018-02-27;9442;9;67;6967;5;2
765927.0;2018-02-27;9441;9;67;6967;5;2
765928.0;2018-02-27;9443;9;71;6775;5;2
765929.0;2018-02-27;9442;9;67;6967;5;2
765930.0;2018-02-27;9441;9;67;6967;5;2
765937.0;2018-02-27;9443;9;71;6775;5;2
765939.0;2018-02-27;9444;9;67;6967;5;2
765941.0;2018-02-27;9443;9;71;6775;5;2
765942.0;2018-02-27;9445;9;67;6967;5;2
765944.0;2018-02-27;9445;9;67;6967;5;2
765946.0;2018-02-27;5505;9;150;6977;10;6
765948.0;2018-02-27;9445;9;67;6967;5;2
765949.0;2018-02-27;9444;9;67;6967;5;2
765955.0;2018-02-27;9446;9;71;6775;5;2
765959.0;2018-02-27;9444;9;67;6967;5;2
765960.0;2018-02-27;9445;9;67;6967;5;2
765961.0;2018-02-27;5505;9;246;6976;10;6
765964.0;2018-02-27;9116;9;186;7214;10;3
765965.0;2018-02-27;5505;9;106;7137;10;6
765966.0;2018-02-27;9446;9;48;6958;5;2
765969.0;2018-02-27;9446;9;48;6982;5;2
765971.0;2018-02-27;9446;9;48;6982;5;2
765973.0;2018-02-27;9447;9;67;6967;5;2
765975.0;2018-02-27;3357;9;3;6860;1;1
765976.0;2018-02-27;3357;9;5;7108;1;1
765978.0;2018-02-27;3357;9;2;7097;1;1
765980.0;2018-02-27;3357;9;2;6864;9;1
765981.0;2018-02-27;9447;9;67;6967;5;2
765982.0;2018-02-27;9447;9;67;6967;5;2
765984.0;2018-02-27;9448;9;67;6967;5;2
765985.0;2018-02-27;9449;9;48;6958;5;2
765986.0;2018-02-27;9448;9;67;6967;5;2
765988.0;2018-02-27;9450;9;67;6967;5;2
765989.0;2018-02-27;9448;9;67;6967;5;2
765991.0;2018-02-27;9450;9;67;6967;5;2
765993.0;2018-02-27;9449;9;48;6958;5;2
765995.0;2018-02-27;9450;9;67;6967;5;2
765996.0;2018-02-27;9450;9;67;6967;5;2
765997.0;2018-02-27;9449;9;48;6958;5;2
765999.0;2018-02-27;9449;9;48;6958;5;2
766008.0;2018-02-27;9451;9;48;6958;5;2
766011.0;2018-02-27;9451;9;48;6958;5;2
766012.0;2018-02-27;8759;9;4;6858;1;1
766014.0;2018-02-27;8759;9;4;6857;1;1
766016.0;2018-02-27;8759;9;5;6862;1;1
766017.0;2018-02-27;9451;9;48;6958;5;2
766018.0;2018-02-27;5430;9;153;7210;5;7
766019.0;2018-02-27;9452;9;48;6958;5;2
766021.0;2018-02-27;9452;9;48;6958;5;2
766022.0;2018-02-27;9452;9;71;6775;5;2
766024.0;2018-02-27;6051;9;33;6465;8;2
766025.0;2018-02-27;6051;9;59;5885;8;2
766027.0;2018-02-27;6051;9;33;6465;8;2
766033.0;2018-02-27;9453;9;44;4266;8;2
766035.0;2018-02-27;9453;9;59;5885;8;2
766036.0;2018-02-27;9453;9;59;5885;8;2
766057.0;2018-02-27;632;9;48;6982;5;2
766058.0;2018-02-27;9193;9;84;6552;10;7
766060.0;2018-02-27;9193;9;84;6552;10;7
766073.0;2018-02-27;9193;9;84;6552;10;7
766075.0;2018-02-27;3650;9;84;6552;10;7
766076.0;2018-02-27;9454;9;90;7219;5;7
766077.0;2018-02-27;3650;9;84;6552;10;7
766078.0;2018-02-27;9454;9;90;7219;5;2
766087.0;2018-02-27;9454;9;90;7219;5;2
766090.0;2018-02-27;9454;9;90;7219;5;2
766093.0;2018-02-27;9021;9;90;7219;5;2
766096.0;2018-02-27;5888;9;84;6552;10;7
766097.0;2018-02-27;9021;9;90;7219;5;2
766099.0;2018-02-27;5888;9;84;6552;10;7
766100.0;2018-02-27;9021;9;90;7219;5;2
766103.0;2018-02-27;9021;9;90;7219;5;7
766104.0;2018-02-27;5888;9;84;6552;10;7
766111.0;2018-02-27;5692;9;84;6552;10;7
766113.0;2018-02-27;8923;9;59;5885;8;7
766116.0;2018-02-27;5692;9;84;6552;10;7
766119.0;2018-02-27;6159;9;90;6953;5;7
766120.0;2018-02-27;9155;9;205;7208;2;7
766122.0;2018-02-27;9252;9;3;7205;1;6
766125.0;2018-02-27;6159;9;90;6953;5;7
766126.0;2018-02-27;3980;9;153;7210;5;7
766154.0;2018-02-27;9455;9;77;6960;5;2
766159.0;2018-02-27;9455;9;77;6960;5;2
766165.0;2018-02-27;9455;9;77;6960;5;2
766168.0;2018-02-27;9456;9;6;7223;6;1
766170.0;2018-02-27;9456;9;6;7224;6;1
766172.0;2018-02-27;9456;9;4;7225;6;1
766173.0;2018-02-27;9456;9;4;7226;6;1
766175.0;2018-02-27;204;9;4;6885;1;1
766178.0;2018-02-27;9455;9;77;6960;5;2
766188.0;2018-02-27;9457;9;77;6960;5;2
766190.0;2018-02-27;5036;9;15;4895;8;7
766194.0;2018-02-27;737;9;106;7137;10;3
766196.0;2018-02-27;9234;9;32;7038;2;7
766197.0;2018-02-27;9234;9;32;6937;2;7
766200.0;2018-02-27;5325;9;29;6986;8;7
766202.0;2018-02-27;9457;9;77;6960;5;2
766206.0;2018-02-27;9458;9;6;7227;6;1
766207.0;2018-02-27;9458;9;12;7228;6;1
766209.0;2018-02-27;9458;9;16;5884;10;1
766212.0;2018-02-27;5325;9;30;7029;8;7
766218.0;2018-02-27;9407;9;90;6953;5;7
766219.0;2018-02-27;9120;9;67;6967;5;7
766220.0;2018-02-27;8934;9;140;6978;5;2
766223.0;2018-02-27;9459;9;90;6953;5;7
766228.0;2018-02-27;9120;9;90;6953;5;7
766231.0;2018-02-27;9457;9;77;6960;5;7
766235.0;2018-02-27;852;9;90;6953;5;7
766237.0;2018-02-27;8911;9;106;7129;10;2
766239.0;2018-02-27;9460;9;71;6775;5;2
766242.0;2018-02-27;9120;9;48;6958;5;7
766245.0;2018-02-27;6411;9;245;7151;8;3
766246.0;2018-02-27;9459;9;90;6953;5;7
766247.0;2018-02-27;5460;9;90;7219;5;7
766248.0;2018-02-27;8911;9;106;7129;10;2
766249.0;2018-02-27;4117;9;90;6970;5;7
766250.0;2018-02-27;9460;9;71;6775;5;2
766251.0;2018-02-27;8934;9;155;6994;8;2
766255.0;2018-02-27;9459;9;90;6970;5;7
766256.0;2018-02-27;8911;9;106;7129;10;2
766259.0;2018-02-27;4117;9;90;6970;5;7
766260.0;2018-02-27;9460;9;71;6775;5;2
766261.0;2018-02-27;852;9;90;6953;5;2
766267.0;2018-02-27;9459;9;140;6978;5;7
766270.0;2018-02-27;9460;9;71;6775;5;2
766271.0;2018-02-27;8934;9;139;5780;8;2
766272.0;2018-02-27;852;9;90;6953;5;2
766278.0;2018-02-27;9461;9;1;6833;2;1
766279.0;2018-02-27;9461;9;1;6744;2;1
766280.0;2018-02-27;9461;9;2;7031;2;1
766281.0;2018-02-27;9461;9;1;6626;2;1
766282.0;2018-02-27;9461;9;1;6816;2;1
766283.0;2018-02-27;9461;9;1;6845;2;1
766284.0;2018-02-27;9461;9;3;6730;2;1
766285.0;2018-02-27;9296;9;3;6864;9;1
766288.0;2018-02-27;9128;9;106;7129;10;2
766290.0;2018-02-27;9462;9;71;6775;5;2
766300.0;2018-02-27;9128;9;106;7129;10;2
766301.0;2018-02-27;9462;9;71;6775;5;2
766305.0;2018-02-27;9463;9;77;6960;5;2
766307.0;2018-02-27;4760;9;84;6552;10;3
766309.0;2018-02-27;9128;9;106;7129;10;2
766310.0;2018-02-27;9462;9;72;6973;5;2
766315.0;2018-02-27;3960;9;77;6960;5;2
766316.0;2018-02-27;2853;9;3;5714;8;3
766317.0;2018-02-27;9463;9;77;6960;5;2
766319.0;2018-02-27;9462;9;72;6973;5;2
766322.0;2018-02-27;9463;9;77;6960;5;2
766323.0;2018-02-27;4074;9;153;7210;5;2
766324.0;2018-02-27;9464;9;9;5350;8;7
766325.0;2018-02-27;9464;9;9;4246;8;7
766326.0;2018-02-27;9464;9;27;7079;8;7
766327.0;2018-02-27;3960;9;77;6960;5;2
766329.0;2018-02-27;9332;9;106;7129;10;7
766332.0;2018-02-27;5325;9;30;7029;8;7
766335.0;2018-02-27;4074;9;153;7210;5;2
766337.0;2018-02-27;9332;9;106;7129;10;7
766338.0;2018-02-27;9150;9;236;6964;8;6
766340.0;2018-02-27;9150;9;236;6964;8;6
766342.0;2018-02-27;9465;9;77;6960;5;7
766343.0;2018-02-27;9466;9;77;6960;5;2
766348.0;2018-02-27;4074;9;153;7210;5;2
766353.0;2018-02-27;9465;9;77;6960;5;7
766354.0;2018-02-27;8146;9;106;7129;10;7
766355.0;2018-02-27;9467;9;500;7069;5;3
766356.0;2018-02-27;3960;9;77;6960;5;2
766357.0;2018-02-27;9466;9;77;6960;5;2
766358.0;2018-02-27;1867;9;3;5714;8;3
766359.0;2018-02-27;4072;9;153;7210;5;2
766360.0;2018-02-27;9467;9;500;7069;5;3
766362.0;2018-02-27;9467;9;500;7069;5;3
766364.0;2018-02-27;9222;9;4;6857;1;1
766366.0;2018-02-27;9222;9;4;6858;1;1
766363.0;2018-02-27;9465;9;90;7219;5;7
766373.0;2018-02-27;9466;9;77;6960;5;2
766375.0;2018-02-27;4072;9;153;7210;5;2
766437.0;2018-02-27;9465;9;77;6960;5;7
766438.0;2018-02-27;9466;9;48;6982;5;2
766447.0;2018-02-27;1183;9;2;7192;3;1
766448.0;2018-02-27;1183;9;4;4653;3;1
766449.0;2018-02-27;1183;9;3;7153;7;1
766450.0;2018-02-27;1183;9;3;7229;7;1
766460.0;2018-02-27;9120;9;67;6967;5;7
766461.0;2018-02-27;5039;9;6;5714;8;1
766463.0;2018-02-27;8976;9;274;7115;8;7
766466.0;2018-02-27;9468;9;77;6960;5;7
766468.0;2018-02-27;8146;9;106;7129;10;7
766475.0;2018-02-27;8892;9;79;7230;8;7
766476.0;2018-02-27;9469;9;34;7092;2;2
766484.0;2018-02-27;9468;9;77;6960;5;7
766495.0;2018-02-27;9469;9;33;7067;2;2
766498.0;2018-02-27;8892;9;79;7230;8;7
766499.0;2018-02-27;9468;9;77;6960;5;7
766500.0;2018-02-27;8934;9;90;7219;5;2
766506.0;2018-02-27;9469;9;34;7092;2;2
766511.0;2018-02-27;4637;9;74;6966;8;7
766512.0;2018-02-27;8934;9;139;5780;8;2
766513.0;2018-02-27;9468;9;77;6960;5;7
766514.0;2018-02-27;9465;9;153;7210;5;7
766516.0;2018-02-27;2948;9;58;7231;10;7
766518.0;2018-02-27;9469;9;61;6208;2;2
766527.0;2018-02-27;8892;9;79;7230;8;7
766531.0;2018-02-27;3870;9;48;6958;5;7
766535.0;2018-02-27;5325;9;48;6982;5;7
766543.0;2018-02-27;8892;9;79;7230;8;7
766546.0;2018-02-27;5325;9;48;6982;5;7
766548.0;2018-02-27;8570;9;106;7129;10;7
766549.0;2018-02-27;9470;9;153;7210;5;2
766555.0;2018-02-27;1483;9;1;3999;2;7
766556.0;2018-02-27;1483;9;45;6087;8;7
766558.0;2018-02-27;9470;9;153;7210;5;2
766559.0;2018-02-27;9470;9;1;3673;4;2
766561.0;2018-02-27;9470;9;2;3666;4;2
766571.0;2018-02-27;9470;9;90;6953;5;2
766572.0;2018-02-27;9471;9;11;7105;1;7
766574.0;2018-02-27;9471;9;6;7168;1;7
766576.0;2018-02-27;9471;9;3;6896;1;7
766581.0;2018-02-27;9472;9;77;6960;5;2
766584.0;2018-02-27;8570;9;150;6977;10;7
766586.0;2018-02-27;3870;9;67;6967;5;7
766596.0;2018-02-27;9472;9;133;7232;8;2
766597.0;2018-02-27;9196;9;84;6552;10;2
766599.0;2018-02-27;9473;9;140;6978;5;7
766601.0;2018-02-27;3870;9;48;6958;5;7
766615.0;2018-02-27;9473;9;77;7072;5;7
766617.0;2018-02-27;4354;9;153;7064;5;2
766620.0;2018-02-27;598;9;25;6538;5;7
766621.0;2018-02-27;8142;9;275;7119;8;2
766622.0;2018-02-27;3870;9;48;6958;5;7
766635.0;2018-02-27;4354;9;153;7064;5;2
766639.0;2018-02-27;8082;9;90;6970;5;7
766645.0;2018-02-27;8593;9;106;7129;10;2
766646.0;2018-02-27;8082;9;90;6953;5;7
766647.0;2018-02-27;9342;9;32;6196;8;2
766654.0;2018-02-27;9474;9;155;6994;8;2
766658.0;2018-02-27;8968;9;106;7129;10;7
766662.0;2018-02-27;9473;9;77;7072;5;7
766663.0;2018-02-27;9475;9;84;6552;10;2
766664.0;2018-02-27;9475;9;1;3948;4;2
766668.0;2018-02-27;8968;9;106;7129;10;2
766670.0;2018-02-27;9475;9;84;6552;10;2
766671.0;2018-02-27;9475;9;1;3948;4;2
766673.0;2018-02-27;7456;9;221;7233;2;2
766676.0;2018-02-27;6600;9;77;6960;5;7
766677.0;2018-02-27;8968;9;106;7129;10;2
766680.0;2018-02-27;9475;9;84;6552;10;2
766681.0;2018-02-27;9475;9;1;3948;4;2
766686.0;2018-02-27;9472;9;24;4930;8;2
766691.0;2018-02-27;9476;9;84;6552;10;2
766692.0;2018-02-27;9476;9;1;3948;4;2
766698.0;2018-02-27;4354;9;153;7064;5;2
766702.0;2018-02-27;5565;9;106;7129;10;6
766704.0;2018-02-27;8959;9;106;7129;10;2
766705.0;2018-02-27;9477;9;106;7129;10;6
766710.0;2018-02-27;5695;9;549;7234;2;2
766711.0;2018-02-27;4463;9;90;7219;5;2
766713.0;2018-02-27;2062;9;48;6958;5;7
766714.0;2018-02-27;5565;9;106;7129;10;6
766716.0;2018-02-27;9267;9;106;7129;10;7
766717.0;2018-02-27;980;9;90;6970;5;7
766718.0;2018-02-27;4463;9;90;7219;5;2
766720.0;2018-02-27;9476;9;84;6552;10;2
766721.0;2018-02-27;9476;9;1;3858;4;2
766728.0;2018-02-27;2062;9;48;6958;5;7
766729.0;2018-02-27;5695;9;549;7234;2;2
766730.0;2018-02-27;9476;9;84;6552;10;2
766731.0;2018-02-27;9476;9;1;3858;4;2
766732.0;2018-02-27;7892;9;67;6967;5;2
766733.0;2018-02-27;2062;9;48;6958;5;7
766735.0;2018-02-27;6633;9;221;7233;2;2
766737.0;2018-02-27;9211;9;67;6967;5;2
766743.0;2018-02-27;6633;9;35;7235;2;2
766745.0;2018-02-27;5547;9;140;6978;5;7
766747.0;2018-02-27;9248;9;3;7039;1;1
766749.0;2018-02-27;9248;9;3;7123;1;1
766751.0;2018-02-27;9248;9;8;6944;6;1
766754.0;2018-02-27;9474;9;182;7145;8;2
766755.0;2018-02-27;9476;9;84;6552;10;2
766756.0;2018-02-27;9472;9;133;7232;8;2
766757.0;2018-02-27;6511;9;83;5915;10;2
766767.0;2018-02-27;5547;9;140;6978;5;7
766770.0;2018-02-27;9478;9;84;6552;10;2
766771.0;2018-02-27;9478;9;1;3948;4;2
766772.0;2018-02-27;9469;9;24;7236;10;2
766774.0;2018-02-27;9479;9;3;6705;9;1
766775.0;2018-02-27;9479;9;2;5857;9;1
766777.0;2018-02-27;9479;9;4;7010;8;1
766773.0;2018-02-27;5547;9;140;6979;5;7
766780.0;2018-02-27;9480;9;140;6978;5;2
766781.0;2018-02-27;3880;9;48;6982;5;2
766782.0;2018-02-27;7892;9;67;6967;5;2
766783.0;2018-02-27;6511;9;1;3949;4;2
766784.0;2018-02-27;6511;9;84;6552;10;2
766787.0;2018-02-27;4043;9;71;6775;5;7
766788.0;2018-02-27;9211;9;67;6967;5;2
766789.0;2018-02-27;9086;9;67;6967;5;2
766790.0;2018-02-27;9480;9;140;6978;5;2
766799.0;2018-02-27;5547;9;140;6979;5;7
766801.0;2018-02-27;190;9;71;6775;5;7
766802.0;2018-02-27;1113;9;90;6953;5;7
766803.0;2018-02-27;8976;9;274;7115;8;7
766804.0;2018-02-27;9481;9;77;6960;5;2
766805.0;2018-02-27;9086;9;67;6967;5;2
766809.0;2018-02-27;9481;9;77;6960;5;2
766810.0;2018-02-27;9482;9;48;6958;5;2
766812.0;2018-02-27;190;9;71;6775;5;7
766816.0;2018-02-27;9211;9;67;6967;5;2
766819.0;2018-02-27;9094;9;67;6967;5;2
766824.0;2018-02-27;3880;9;48;6982;5;2
766826.0;2018-02-27;9481;9;77;6960;5;2
766829.0;2018-02-27;9482;9;48;6958;5;2
766831.0;2018-02-27;9478;9;90;6970;5;2
766832.0;2018-02-27;4544;9;77;6960;5;7
766837.0;2018-02-27;9350;9;11;7237;1;1
766839.0;2018-02-27;6511;9;90;6970;5;2
766846.0;2018-02-27;3880;9;48;6982;5;2
766847.0;2018-02-27;9211;9;67;6967;5;2
766848.0;2018-02-27;9481;9;77;6960;5;7
766850.0;2018-02-27;3432;9;90;6953;5;2
766866.0;2018-02-27;4544;9;77;6960;5;7
766881.0;2018-02-27;9482;9;67;6967;5;2
766882.0;2018-02-27;2761;9;40;6608;8;7
766883.0;2018-02-27;7520;9;67;6967;5;2
766899.0;2018-02-27;4544;9;77;6960;5;7
766902.0;2018-02-27;6264;9;153;7064;5;2
766907.0;2018-02-27;6099;9;48;6982;5;2
766908.0;2018-02-27;9211;9;90;6953;5;2
766910.0;2018-02-27;9480;9;90;6970;5;2
766911.0;2018-02-27;9478;9;90;6970;5;2
766912.0;2018-02-27;9478;9;1;3949;4;2
766913.0;2018-02-27;6835;9;150;7077;5;7
766914.0;2018-02-27;6511;9;90;6970;5;2
766915.0;2018-02-27;6511;9;1;6546;4;2
766916.0;2018-02-27;7524;9;67;6967;5;2
766919.0;2018-02-27;4546;9;77;6960;5;7
766922.0;2018-02-27;8907;9;46;5500;8;4
766923.0;2018-02-27;9483;9;3;6860;1;1
766925.0;2018-02-27;9480;9;90;6953;5;2
766926.0;2018-02-27;9478;9;90;6970;5;2
766927.0;2018-02-27;9478;9;1;3949;4;2
766928.0;2018-02-27;9286;9;77;6960;5;2
766932.0;2018-02-27;1483;9;32;7089;2;7
766933.0;2018-02-27;1483;9;4;6219;2;7
766934.0;2018-02-27;1483;9;1;3999;2;7
766938.0;2018-02-27;9211;9;90;6953;5;2
766941.0;2018-02-27;4546;9;77;6960;5;7
766943.0;2018-02-27;9485;9;77;6960;5;7
766945.0;2018-02-27;9480;9;90;6970;5;2
766946.0;2018-02-27;3432;9;48;6958;5;2
766949.0;2018-02-27;9486;9;140;6978;5;2
766950.0;2018-02-27;2984;9;5;5614;8;7
766951.0;2018-02-27;2984;9;14;7079;8;7
766952.0;2018-02-27;9480;9;77;6960;5;2
766953.0;2018-02-27;6054;9;59;5885;8;2
766954.0;2018-02-27;9485;9;77;6960;5;7
766961.0;2018-02-27;9354;9;4;6885;1;1
766964.0;2018-02-27;3879;9;48;6982;5;2
766967.0;2018-02-27;4546;9;90;6970;5;7
766969.0;2018-02-27;9480;9;77;6960;5;2
766970.0;2018-02-27;9211;9;90;6953;5;2
766971.0;2018-02-27;6605;9;1;3949;4;2
766972.0;2018-02-27;6605;9;90;6970;5;2
766975.0;2018-02-27;9485;9;77;6960;5;7
766982.0;2018-02-27;9480;9;77;6960;5;2
766989.0;2018-02-27;9487;9;67;6967;5;2
766991.0;2018-02-27;6605;9;1;3949;4;2
766992.0;2018-02-27;6605;9;90;6970;5;2
766993.0;2018-02-27;9485;9;77;6960;5;7
767000.0;2018-02-27;2511;9;90;6970;5;7
767001.0;2018-02-27;9486;9;90;7219;5;2
767002.0;2018-02-27;9211;9;77;6960;5;2
767004.0;2018-02-27;9286;9;143;6973;5;2
767010.0;2018-02-27;9487;9;67;6967;5;2
767012.0;2018-02-27;6605;9;90;6970;5;2
767013.0;2018-02-27;6605;9;1;6596;4;2
767015.0;2018-02-27;2511;9;36;3935;2;7
767016.0;2018-02-27;4447;9;48;6958;5;7
767017.0;2018-02-27;4447;9;1;6981;4;7
767018.0;2018-02-27;4447;9;2;6980;4;7
767019.0;2018-02-27;4447;9;2;4778;4;7
767023.0;2018-02-27;9488;9;90;6970;5;2
767024.0;2018-02-27;9077;9;1000;7069;5;6
767030.0;2018-02-27;7933;9;90;6953;5;7
767031.0;2018-02-27;9487;9;67;6967;5;2
767033.0;2018-02-27;9489;9;67;6967;5;2
767034.0;2018-02-27;9077;9;818;7126;5;6
767038.0;2018-02-27;9488;9;90;6970;5;2
767039.0;2018-02-27;9488;9;1;3948;4;2
767040.0;2018-02-27;9487;9;67;6967;5;2
767041.0;2018-02-27;9490;9;48;6958;5;2
767042.0;2018-02-27;7933;9;90;6953;5;7
767044.0;2018-02-27;7212;9;77;6960;5;7
767047.0;2018-02-27;3879;9;48;6982;5;2
767057.0;2018-02-27;7933;9;90;6953;5;7
767059.0;2018-02-27;9480;9;77;7072;5;2
767061.0;2018-02-27;9491;9;8;7238;6;1
767064.0;2018-02-27;9492;9;179;6970;5;6
767066.0;2018-02-27;9489;9;67;6967;5;2
767067.0;2018-02-27;9490;9;67;6967;5;2
767068.0;2018-02-27;3879;9;48;6982;5;2
767071.0;2018-02-27;9492;9;153;6960;5;6
767072.0;2018-02-27;9493;9;31;6303;8;2
767073.0;2018-02-27;6468;9;67;6967;5;2
767075.0;2018-02-27;9489;9;67;6967;5;2
767076.0;2018-02-27;9494;9;90;6970;5;3
767077.0;2018-02-27;9494;9;90;6970;5;3
767079.0;2018-02-27;9495;9;1000;7069;5;6
767080.0;2018-02-27;9490;9;90;6953;5;2
767083.0;2018-02-27;1634;9;321;3619;8;6
767084.0;2018-02-27;9496;9;33;7067;2;2
767085.0;2018-02-27;3879;9;48;6982;5;2
767086.0;2018-02-27;9493;9;16;6303;8;2
767087.0;2018-02-27;9489;9;67;6967;5;2
767089.0;2018-02-27;9495;9;1000;7195;5;6
767094.0;2018-02-27;328;9;321;3619;8;6
767096.0;2018-02-27;9496;9;33;7067;2;2
767098.0;2018-02-27;4897;9;90;6970;5;7
767099.0;2018-02-27;328;9;321;3619;8;6
767100.0;2018-02-27;9497;9;179;6970;5;6
767104.0;2018-02-27;328;9;321;3619;8;6
767105.0;2018-02-27;9498;9;67;6967;5;2
767107.0;2018-02-27;328;9;321;3619;8;6
767108.0;2018-02-27;9483;9;4;6857;1;1
767110.0;2018-02-27;9483;9;3;6860;1;1
767111.0;2018-02-27;9497;9;153;6960;5;6
767114.0;2018-02-27;9496;9;33;7067;2;2
767115.0;2018-02-27;9071;9;321;3619;8;6
767117.0;2018-02-27;7049;9;205;7208;2;7
767118.0;2018-02-27;9071;9;321;3619;8;6
767120.0;2018-02-27;9499;9;9;4052;8;7
767121.0;2018-02-27;9499;9;5;4246;8;7
767122.0;2018-02-27;9071;9;321;3619;8;6
767123.0;2018-02-27;9498;9;67;6967;5;2
767124.0;2018-02-27;9500;9;179;6970;5;6
767125.0;2018-02-27;9071;9;321;3619;8;6
767128.0;2018-02-27;9500;9;153;6960;5;6
767130.0;2018-02-27;8537;9;161;7030;8;2
767134.0;2018-02-27;9501;9;33;7067;2;2
767135.0;2018-02-27;3200;9;33;7067;2;2
767136.0;2018-02-27;2686;9;321;3619;8;6
767138.0;2018-02-27;9502;9;179;6970;5;6
767142.0;2018-02-27;9498;9;67;6967;5;2
767145.0;2018-02-27;5191;9;53;7087;2;7
767147.0;2018-02-27;9502;9;153;6960;5;6
767148.0;2018-02-27;9503;9;423;6965;8;6
767149.0;2018-02-27;9498;9;67;6967;5;2
767150.0;2018-02-27;9501;9;33;7067;2;2
767151.0;2018-02-27;5191;9;53;7087;2;7
767152.0;2018-02-27;4520;9;48;6982;5;2
